temperature,humidity,time_of_day,energy_usage
25.41041221,43.79639912,2/10/2022 3:00,85.93800098
21.32140749,49.25173662,2/10/2022 4:00,73.76491766
24.89353003,39.76444688,2/10/2022 5:00,81.37491575
20.65343141,57.5286737,2/10/2022 6:00,64.16044094
21.83707121,45.6398194,2/10/2022 7:00,70.64422481
22.64060301,34.75077908,2/10/2022 8:00,77.15619925
21.67949307,46.16724229,2/10/2022 9:00,67.00711452
25.83693571,39.91961121,2/10/2022 10:00,83.07131441
28.01843862,31.6070045,2/10/2022 11:00,87.40830975
25.0810286,31.30369837,2/10/2022 12:00,81.3851548
27.41799993,54.11174065,2/10/2022 13:00,85.55623558
24.57506756,39.76196305,2/10/2022 14:00,71.35978103
25.03816646,32.48298031,2/10/2022 15:00,77.81280294
23.6010955,52.29507782,2/10/2022 16:00,74.00829413
21.39132081,49.70370719,2/10/2022 17:00,67.44994385
26.77268343,50.96743714,2/10/2022 18:00,87.42884439
21.65418894,49.52798955,2/10/2022 19:00,73.94489716
28.78103161,36.2983093,2/10/2022 20:00,79.66377871
21.26410298,53.10358036,2/10/2022 21:00,67.04524827
24.64351697,35.28092919,2/10/2022 22:00,75.1460117
23.15849344,40.15090339,2/10/2022 23:00,68.30644775
20.59433697,50.11578099,2/11/2022 0:00,77.43311989
28.04502233,47.54905793,2/11/2022 1:00,85.27102849
22.23694823,31.93671848,2/11/2022 2:00,62.72987332
23.90781959,47.47699014,2/11/2022 3:00,73.62123677
29.16942055,48.93452837,2/11/2022 4:00,86.78020327
21.39657155,59.67847838,2/11/2022 5:00,71.77578114
22.61967082,33.82695518,2/11/2022 6:00,74.63895632
21.99021373,58.50181955,2/11/2022 7:00,64.90307782
27.62188333,52.27517309,2/11/2022 8:00,93.63964381
28.73284417,44.17064781,2/11/2022 9:00,83.29946207
26.65688869,54.16366826,2/11/2022 10:00,89.96406418
28.6193823,48.85015976,2/11/2022 11:00,82.30669219
23.83664678,47.2564355,2/11/2022 12:00,66.57731968
23.00534022,48.72050097,2/11/2022 13:00,72.75347139
25.13836489,31.30645921,2/11/2022 14:00,76.95038939
23.05116487,42.61542133,2/11/2022 15:00,71.54531131
